latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.30449,104.04012,349.65,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.66,5.67,D,0
-1.30392,104.04382,339.95,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.18,8.19,D,0
-1.3022,104.0322,333.66,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,302.79,8.35,D,0
-1.30163,104.01319,336.62,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.23,9.45,D,0
-1.30163,104.0359,349.0,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.68,20.34,D,0
-1.30106,104.0396,356.28,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,308.1,20.34,D,0
-1.30105,104.01688,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,304.98,9.45,D,0
-1.30049,104.04331,356.35,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,308.65,15.09,D,0
-1.30048,104.02058,353.71,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.15,13.36,D,0
-1.29991,104.04701,340.89,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.32,15.09,D,0
-1.29934,104.00528,348.17,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.57,15.32,D,0
-1.29877,104.00898,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,304.2,15.32,D,0
-1.29819,104.01267,353.05,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.24,6.71,D,0
-1.29762,104.01637,338.73,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,302.56,6.71,D,0
-1.29705,104.04279,347.59,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.34,15.09,D,0
-1.29684,104.00443,347.48,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,301.02,17.77,D,0
-1.29648,104.0465,351.13,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,301.39,15.09,D,0
-1.29628,104.00812,356.65,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.36,17.77,D,0
-1.29591,104.00477,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,302.88,15.32,D,0
-1.29572,104.01182,346.97,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.42,5.29,D,0
-1.29534,104.00846,355.44,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.17,15.32,D,0
-1.29516,104.01553,339.88,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,301.9,5.29,D,0
-1.29508,103.99281,341.33,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,294.93,4.07,D,0
-1.29476,104.01215,345.27,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.08,6.71,D,0
-1.29452,103.99651,345.88,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.65,6.79,D,0
-1.29397,104.00021,354.91,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,297.78,6.79,D,0
-1.29362,104.04227,338.79,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.16,5.91,D,0
-1.29341,104.00391,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,300.44,17.77,D,0
-1.29285,104.00761,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,302.07,17.77,D,0
-1.29277,103.9849,354.73,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,293.77,15.19,D,0
-1.29229,104.0113,345.49,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,300.34,5.29,D,0
-1.29221,103.9886,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,295.91,7.83,D,0
-1.29165,103.99229,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,298.25,7.83,D,0
-1.29109,103.99599,351.05,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.76,5.77,D,0
-1.29069,104.04517,334.53,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.17,6.26,D,0
-1.29053,103.99969,353.08,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.31,5.77,D,0
-1.28998,104.0034,353.55,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.67,5.87,D,0
-1.2899,103.9807,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,299.26,15.19,D,0
-1.28961,104.04546,349.1,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,302.47,5.91,D,0
-1.28942,104.00709,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,297.26,5.87,D,0
-1.28934,103.98439,356.19,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,294.86,15.19,D,0
-1.28886,104.01079,339.05,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.22,7.85,D,0
-1.28878,103.98808,351.56,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,297.67,7.83,D,0
-1.28822,103.99178,353.63,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.1,7.83,D,0
-1.28766,103.99548,347.51,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,293.21,5.77,D,0
-1.28725,104.04465,347.75,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,302.83,6.26,D,0
-1.2871,103.99918,348.65,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,289.74,5.77,D,0
-1.28703,103.97648,333.09,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.55,4.8,D,0
-1.28654,104.00288,338.65,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,291.43,5.87,D,0
-1.28647,103.98018,350.63,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.36,6.56,D,0
-1.28599,104.00657,339.73,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,292.18,5.87,D,0
-1.28591,103.98387,342.11,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,294.5,6.56,D,0
-1.28535,103.98756,340.26,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,292.43,4.44,D,0
-1.28479,103.99126,338.31,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,290.73,4.44,D,0
-1.2836,103.97597,335.78,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,295.37,4.8,D,0
-1.28248,103.98335,331.73,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,291.76,6.56,D,0
-1.28192,103.98704,354.94,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,293.11,4.44,D,0
-1.28143,104.01345,344.47,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,297.47,4.87,D,0
-1.28136,103.99074,346.65,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,291.03,4.44,D,0
-1.27905,103.98283,345.73,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,287.59,6.86,D,0
-1.278,104.01294,344.17,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,297.01,4.87,D,0
-1.27744,104.01664,354.19,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,304.82,13.72,D,0
-1.27457,104.01241,344.85,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,297.53,5.22,D,0
-1.27401,104.01612,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,306.52,14.77,D,0
-1.27345,104.01982,354.94,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,306.98,14.77,D,0
-1.27164,103.98549,335.67,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,290.94,5.0,D,0
-1.27114,104.01189,351.31,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,301.89,5.22,D,0
-1.27057,104.0156,356.91,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,305.16,14.77,D,0
-1.27001,104.0193,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,308.71,14.77,D,0
-1.26945,104.023,356.7,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,308.49,18.46,D,0
-1.26883,104.00398,339.97,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.36,5.99,D,0
-1.26827,104.00768,337.91,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.32,5.16,D,0
-1.2677,104.01138,350.45,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.39,5.16,D,0
-1.26714,104.01508,346.45,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.42,5.41,D,0
-1.26658,104.01878,341.93,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.24,5.41,D,0
-1.26602,104.02248,367.0,0.41,0.37,2019-09-01,637,N,VIIRS,h,2,303.87,14.2,D,0
-1.2654,104.00346,342.35,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,295.97,5.99,D,0
-1.26483,104.00716,340.6,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,297.33,5.16,D,0
-1.26315,104.01825,341.75,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.72,5.41,D,0
-1.26259,104.02195,343.78,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,294.08,14.2,D,0
-1.26196,104.00294,341.95,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,295.19,10.4,D,0
-1.25915,104.02144,346.63,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.68,6.77,D,0
-1.2591,103.99873,339.43,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,296.86,10.4,D,0
-1.25853,104.00243,355.53,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.98,10.4,D,0
-1.25797,104.00613,354.74,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.22,18.74,D,0
-1.25741,104.00983,354.1,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.65,18.74,D,0
-1.25684,104.01353,355.17,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,300.54,8.72,D,0
-1.25628,104.01723,343.2,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,301.16,8.72,D,0
-1.25572,104.02093,341.65,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,301.86,6.77,D,0
-1.25566,103.99821,351.9,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,299.27,7.66,D,0
-1.25515,104.02463,333.6,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,300.59,6.77,D,0
-1.2551,104.00191,336.93,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,294.78,7.66,D,0
-1.25382,103.94131,333.51,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,300.44,5.49,D,0
-1.25284,104.01672,348.72,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,298.94,10.17,D,0
-1.25223,103.9977,340.83,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,290.6,7.66,D,0
-1.2504,103.9408,351.46,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,303.35,18.18,D,0
-1.24754,103.9366,344.88,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,300.74,18.18,D,0
-1.24697,103.94028,345.45,0.41,0.37,2019-09-01,637,N,VIIRS,n,2,306.0,18.18,D,0
-1.30356,103.99793,303.03,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.89,2.89,N,0
-1.30259,103.99207,304.0,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.15,2.78,N,0
-1.30162,103.98621,308.02,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.62,2.78,N,0
-1.30093,103.99901,316.52,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.15,6.08,N,0
-1.30064,103.98034,311.81,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.77,5.85,N,0
-1.3,103.99316,313.41,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.12,6.08,N,0
-1.29966,103.97446,320.63,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,287.22,5.85,N,0
-1.29906,103.98727,334.37,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.39,11.88,N,0
-1.29869,103.96859,325.86,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.88,6.45,N,0
-1.29812,103.98139,349.31,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,287.79,11.88,N,0
-1.29784,104.00494,311.68,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.47,4.91,N,0
-1.29771,103.9627,311.98,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.78,6.45,N,0
-1.29719,103.97551,341.19,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,287.3,11.91,N,0
-1.29687,103.99908,330.39,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.8,4.91,N,0
-1.29625,103.96962,337.88,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.97,11.91,N,0
-1.29589,103.99322,329.7,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.82,9.44,N,0
-1.29531,103.96371,321.09,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.57,6.27,N,0
-1.29517,104.00606,311.78,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.33,7.22,N,0
-1.29492,103.98737,351.84,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.9,9.44,N,0
-1.29437,103.95782,311.0,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,285.91,6.27,N,0
-1.29424,104.00018,328.78,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.87,6.08,N,0
-1.29394,103.98149,367.0,0.63,0.72,2019-09-01,1738,N,VIIRS,h,2,287.72,12.61,N,0
-1.2933,103.99433,328.58,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.79,6.08,N,0
-1.29296,103.97561,353.55,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.5,12.61,N,0
-1.29236,103.98845,336.66,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.66,11.88,N,0
-1.29198,103.96971,338.2,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.36,8.82,N,0
-1.29142,103.98257,339.88,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,284.98,11.88,N,0
-1.29115,104.00609,317.91,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.63,4.91,N,0
-1.291,103.96384,325.29,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.5,8.82,N,0
-1.29048,103.97668,337.85,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,283.63,11.91,N,0
-1.29017,104.00023,321.39,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.94,4.91,N,0
-1.29002,103.95795,331.56,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.01,4.99,N,0
-1.28954,103.97078,328.25,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,283.32,11.91,N,0
-1.2892,103.99436,317.51,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.42,9.44,N,0
-1.28904,103.95203,307.44,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.25,4.99,N,0
-1.2886,103.96488,317.05,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,285.02,6.27,N,0
-1.28848,104.00723,314.85,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.45,2.62,N,0
-1.28822,103.98849,316.31,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,285.34,9.44,N,0
-1.28766,103.95898,337.19,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,286.06,6.27,N,0
-1.28754,104.00136,315.52,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.47,5.48,N,0
-1.28724,103.98261,308.03,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,282.1,12.61,N,0
-1.28671,103.95307,307.09,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,285.69,10.61,N,0
-1.2866,103.99548,311.01,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.58,5.48,N,0
-1.28625,103.97674,306.13,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,280.36,12.61,N,0
-1.28566,103.9896,307.24,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,284.94,2.81,N,0
-1.28527,103.97085,303.97,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,281.25,8.82,N,0
-1.28472,103.98372,300.87,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,281.74,2.81,N,0
-1.28446,104.00721,312.98,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.45,3.35,N,0
-1.28378,103.97784,297.84,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,279.6,2.64,N,0
-1.28348,104.00136,304.29,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.19,3.35,N,0
-1.28331,103.95908,319.55,0.64,0.72,2019-09-01,1738,N,VIIRS,n,2,284.82,4.99,N,0
-1.28273,104.01424,304.98,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.22,2.62,N,0
-1.28179,104.00838,311.98,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.71,2.62,N,0
-1.27874,104.01418,314.68,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.57,4.89,N,0
-1.27776,104.00836,309.58,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.43,3.35,N,0
-1.27604,104.0154,314.45,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.65,3.52,N,0
-1.2751,104.00954,313.45,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.65,3.52,N,0
-1.27304,104.02117,306.3,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.22,3.57,N,0
-1.27205,104.01533,320.42,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.85,3.57,N,0
-1.27107,104.00948,317.11,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.74,5.34,N,0
-1.2703,104.02242,314.41,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.64,4.14,N,0
-1.27009,104.00364,304.63,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.88,5.34,N,0
-1.26936,104.01659,319.33,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.98,3.52,N,0
-1.26841,104.01074,316.02,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.84,3.52,N,0
-1.26747,104.00488,307.72,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.51,7.34,N,0
-1.26637,104.02241,324.76,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.96,3.57,N,0
-1.26539,104.0166,312.25,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.51,3.57,N,0
-1.26457,104.02953,305.42,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.24,2.6,N,0
-1.26363,104.02372,314.02,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.7,2.6,N,0
-1.26269,104.01791,314.95,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.68,3.01,N,0
-1.26174,104.01203,305.24,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.16,3.01,N,0
-1.26164,104.03516,303.26,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.29,2.57,N,0
-1.26078,104.00608,304.92,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.29,3.26,N,0
-1.26067,104.02938,313.48,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.68,2.57,N,0
-1.25969,104.02358,311.49,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.65,4.39,N,0
-1.25883,104.03647,311.76,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.47,3.25,N,0
-1.25869,104.0177,313.33,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.78,4.39,N,0
-1.25789,104.03069,312.83,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.81,2.6,N,0
-1.25769,104.0118,317.83,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.6,4.14,N,0
-1.25694,104.02485,304.65,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.47,2.6,N,0
-1.25669,104.00588,311.08,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.04,4.14,N,0
-1.25599,104.01896,308.73,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.55,3.01,N,0
-1.25502,104.01302,314.62,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.58,3.01,N,0
-1.25495,104.03626,308.78,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,287.3,2.57,N,0
-1.25406,104.00711,307.77,0.63,0.72,2019-09-01,1738,N,VIIRS,n,2,286.38,3.26,N,0
-1.30511,104.04127,305.69,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.64,1.69,N,0
-1.30254,103.98032,311.8,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.4,15.4,N,0
-1.3016,103.97434,312.18,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.39,15.75,N,0
-1.30044,104.01124,304.29,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.89,3.86,N,0
-1.2995,104.00523,323.11,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.28,3.86,N,0
-1.29857,103.99925,321.71,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.36,7.44,N,0
-1.29833,104.0423,301.78,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.05,2.11,N,0
-1.29764,103.99328,318.49,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.12,7.44,N,0
-1.29671,103.98729,346.93,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,288.09,15.4,N,0
-1.29579,103.98133,367.0,0.65,0.73,2019-09-01,1918,N,VIIRS,h,2,290.23,15.4,N,0
-1.29486,103.97537,367.0,0.65,0.73,2019-09-01,1918,N,VIIRS,h,2,289.84,15.75,N,0
-1.29393,103.96943,330.46,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,288.06,15.75,N,0
-1.29301,103.96349,318.71,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.62,5.43,N,0
-1.29275,104.00629,313.9,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.25,3.72,N,0
-1.29209,103.95753,313.72,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,287.38,5.43,N,0
-1.29182,104.00031,319.15,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.64,4.73,N,0
-1.29116,103.95161,303.06,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,286.89,2.74,N,0
-1.29089,103.99431,321.93,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.6,4.73,N,0
-1.28997,103.98834,324.06,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.94,7.43,N,0
-1.28904,103.98238,324.03,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.6,7.43,N,0
-1.28812,103.97643,329.46,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,288.09,6.81,N,0
-1.2872,103.97048,316.1,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.8,6.81,N,0
-1.28627,103.96452,307.03,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.44,6.57,N,0
-1.28599,104.00732,310.45,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.61,3.72,N,0
-1.28535,103.95859,352.24,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,287.6,6.57,N,0
-1.28507,104.00134,305.11,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.91,4.73,N,0
-1.28443,103.95266,342.5,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,287.44,9.93,N,0
-1.28016,104.01437,309.8,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.99,2.44,N,0
-1.27924,104.00837,303.9,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.86,2.44,N,0
-1.27861,103.95962,306.43,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,286.86,6.57,N,0
-1.2777,103.95369,303.13,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,287.12,9.93,N,0
-1.27433,104.02142,302.71,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.94,3.29,N,0
-1.27341,104.0154,315.84,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.41,2.44,N,0
-1.27248,104.00941,308.44,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.15,2.44,N,0
-1.26756,104.02238,318.69,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.57,2.58,N,0
-1.26663,104.01636,307.64,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.72,2.82,N,0
-1.26571,104.01034,303.34,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.92,2.82,N,0
-1.26171,104.02937,301.64,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,282.37,2.58,N,0
-1.26078,104.02334,309.24,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,285.19,2.58,N,0
-1.26024,104.02919,301.37,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,282.13,2.23,N,0
-1.25987,104.01736,306.77,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.51,2.82,N,0
-1.25928,104.02319,307.34,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,284.61,3.1,N,0
-1.25897,104.01145,310.75,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,287.05,2.82,N,0
-1.25834,104.01727,308.72,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.39,3.1,N,0
-1.25806,104.0055,306.55,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.77,6.01,N,0
-1.25739,104.01136,312.92,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.79,3.42,N,0
-1.25645,104.00545,306.15,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,286.44,3.42,N,0
-1.25588,104.03653,298.8,0.65,0.73,2019-09-01,1918,N,VIIRS,n,2,281.69,0.46,N,0
-1.24807,103.94022,319.0,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,287.68,5.81,N,0
-1.24603,103.94025,311.3,0.64,0.72,2019-09-01,1918,N,VIIRS,n,2,286.97,4.77,N,0
-1.30419,104.0138,339.21,0.45,0.39,2019-09-02,618,N,VIIRS,n,2,292.88,6.02,D,0
-1.30199,103.98032,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,295.69,16.84,D,0
-1.30185,104.00518,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,297.7,50.1,D,0
-1.30137,103.98439,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,294.57,25.22,D,0
-1.30123,104.00922,355.6,0.45,0.39,2019-09-02,618,N,VIIRS,n,2,297.09,11.52,D,0
-1.30062,104.01327,339.28,0.45,0.39,2019-09-02,618,N,VIIRS,l,2,294.32,11.52,D,0
-1.30026,103.96761,340.85,0.45,0.39,2019-09-02,618,N,VIIRS,l,2,291.35,23.22,D,0
-1.29964,103.97168,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,297.96,23.22,D,0
-1.29902,103.97574,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,298.94,35.92,D,0
-1.2984,103.9798,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,300.02,35.92,D,0
-1.29778,103.98386,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,297.74,17.14,D,0
-1.29729,103.96302,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,296.28,43.72,D,0
-1.29716,103.98792,367.0,0.45,0.39,2019-09-02,618,N,VIIRS,h,2,300.12,17.14,D,0
